breakout_id,cooldown_blocked,event,final_decision_allow_true_false,final_reason,inst_id,price,recent_stopout_present,recent_trade_penalty,recovery_blocked,side,timeframe,ts
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:40:54
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:40:54
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:40:54
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:40:54
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:40:59
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:40:59
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:40:59
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:40:59
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:05
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:05
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:05
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:06
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:06
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:06
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:11
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:11
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:11
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:11
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:17
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:17
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:17
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:18
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:18
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:18
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:18
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:18
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:23
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:23
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:23
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:23
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:28
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:28
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:28
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:28
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:28
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:29
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:29
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:29
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:34
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:34
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:34
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:34
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:41
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:41
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:41
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:41
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:42
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:46
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:46
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:46
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:46
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:41:54
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:41:54
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:41:54
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:41:54
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:41:54
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:41:55
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:41:55
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:41:55
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:00
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:00
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:00
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:00
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:07
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:07
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:07
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:08
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,long,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,short,30m,2026-03-30 20:42:08
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:13
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:13
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:13
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,long,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,short,30m,2026-03-30 20:42:13
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:20
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:20
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:20
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:20
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:20
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:21
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:21
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,long,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,short,30m,2026-03-30 20:42:21
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:25
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:25
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:25
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,long,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,short,30m,2026-03-30 20:42:25
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:33
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:33
,,reentry_check,True,scan,AAVE-USDT-SWAP,97.26,False,0.0,,scan,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,long,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,ACT-USDT-SWAP,0.01199,False,,False,short,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,long,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,AI16Z-USDT-SWAP,0.0569,False,,False,short,30m,2026-03-30 20:42:33
,,reentry_check,True,scan,AI16Z-USDT-SWAP,0.0569,False,0.0,,scan,30m,2026-03-30 20:42:33
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,long,30m,2026-03-30 20:42:34
,False,reentry_check,True,ok,ALGO-USDT-SWAP,0.0828,False,,False,short,30m,2026-03-30 20:42:34
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,long,30m,2026-03-30 20:42:39
,False,reentry_check,True,ok,1INCH-USDT-SWAP,0.0882,False,,False,short,30m,2026-03-30 20:42:39
,,reentry_check,True,scan,1INCH-USDT-SWAP,0.0882,False,0.0,,scan,30m,2026-03-30 20:42:39
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,long,30m,2026-03-30 20:42:39
,False,reentry_check,True,ok,2Z-USDT-SWAP,0.0723,False,,False,short,30m,2026-03-30 20:42:39
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,long,30m,2026-03-30 20:42:39
,False,reentry_check,True,ok,AAVE-USDT-SWAP,97.26,False,,False,short,30m,2026-03-30 20:42:39
